restId,restName,restArea,restRating,minRevCount,itemCat,itemName,itemPrice,itemDesc,itemBest,itemDescClean,itemNameClean,termImp,descLength,nameLength
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Grass - Uniflask (Serves 1-2),115,A hint of refreshing lemongrass is infused with handpicked tea leaves to brew your lemongrass Chai. Made with fresh milk.,0,hint refreshing lemongrass infused handpicked tea leaves brew lemongrass chai fresh milk,lemon grass uniflask serves,hint handpicked lemongrass,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Grass Mini Flask ( Serves 4-5),185,A hint of refreshing lemongrass is infused with handpicked tea leaves to brew your lemongrass Chai. Made with fresh milk.,0,hint refreshing lemongrass infused handpicked tea leaves brew lemongrass chai fresh milk,lemon grass mini flask serves,hint handpicked lemongrass,12,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Hot Green Chai - Uniflask (Serves 1-2),115,Our green chai is a healthy option infused with cardamom and cinnamon.,0,green chai healthy option infused cardamom cinnamon,hot green chai uniflask serves,infused healthy option,7,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Filter Coffee Mini Flask,185,Mini Flask - 500 ML (Serves 4-5).,0,mini flask serves,filter coffee mini flask,serves flask mini,3,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Hot Green Chai Mini Flask ( Serves 4-5),185,Mini Flask - 500 ML (Serves 4-5),0,mini flask serves,hot green chai mini flask serves,serves flask mini,3,6
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ayurvedic Chai Megaflask ( Serves 8 - 10),340,"Milk Chai With The Goodness Of Ashwagandha, Tulsi, Turmeric , Mulethi, Pepper And Other Spices. A Thorough Immunity Booster.",0,milk chai goodness ashwagandha tulsi turmeric mulethi pepper spices thorough immunity booster,ayurvedic chai megaflask serves,thorough booster ashwagandha,12,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Chai - Uniflask (Serves 1-2),115,Freshly squeezed lemon is added to your Chai and brewed to perfection. Made with fresh tea leaves sourced from the best gardens.,0,freshly squeezed lemon added chai brewed perfection fresh tea leaves sourced best gardens,lemon chai uniflask serves,freshly gardens squeezed,13,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai Mini Flask (No Added Sugar),185,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam. No Added Sugar.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam added sugar,kesar elaichi chai mini flask added sugar,fresh added kesar,24,7
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai Mega Flask (No Added Sugar),340,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam. No Added Sugar.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam added sugar,kesar elaichi chai mega flask added sugar,fresh added kesar,24,7
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Chai Megaflask ( Serves 8 - 10),340,Freshly squeezed lemon is added to your Chai and brewed to perfection. Made with fresh tea leaves sourced from the best gardens.,0,freshly squeezed lemon added chai brewed perfection fresh tea leaves sourced best gardens,lemon chai megaflask serves,freshly gardens squeezed,13,4
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Kesar Elaichi Chai Uni Flask (No Added Sugar),115,Kesar is an effective tonic to treat cold and fever.Fresh cardamom and fragrant kesar added to your Chai and brewed to perfection with an almondy twist. Made with fresh milk and the best tea leaves from Assam. No Added Sugar.,0,kesar effective tonic treat cold fever fresh cardamom fragrant kesar added chai brewed perfection almondy twist fresh milk best tea leaves assam added sugar,kesar elaichi chai uni flask added sugar,fresh added kesar,24,7
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ginger Lemon Chai Megaflask ( Serves 8 - 10),340,Ginger helps ease the cold or flu and relieves nausea. Lemon strengthens your immune system and helps fight the common cold.Fresh hand pounded ginger and lemon juice is added to your Chai and brewed to perfection. Made with fresh tea leaves sourced from the best gardens.,0,ginger helps ease cold flu relieves nausea lemon strengthens immune helps fight common cold fresh hand pounded ginger lemon juice added chai brewed perfection fresh tea leaves sourced best gardens,ginger lemon chai megaflask serves,ginger cold helps,30,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Lemon Chai Mini Flask ( Serves 4-5),185,Freshly squeezed lemon is added to your Chai and brewed to perfection. Made with fresh tea leaves sourced from the best gardens.,0,freshly squeezed lemon added chai brewed perfection fresh tea leaves sourced best gardens,lemon chai mini flask serves,freshly gardens squeezed,13,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Ginger Lemon Mini Flask ( Serves 4-5),185,Ginger helps ease the cold or flu and relieves nausea. Lemon strengthens your immune system and helps fight the common cold.Fresh hand pounded ginger and lemon juice is added to your Chai and brewed to perfection. Made with fresh tea leaves sourced from the best gardens.,0,ginger helps ease cold flu relieves nausea lemon strengthens immune helps fight common cold fresh hand pounded ginger lemon juice added chai brewed perfection fresh tea leaves sourced best gardens,ginger lemon mini flask serves,ginger cold helps,30,5
0,Chai Point,Villaymma Layouts,4.3,1000,Hot Beverage,Hot Green Chai Megaflask ( Serves 8 - 10),340,Our green chai is a healthy option infused with cardamom and cinnamon.,0,green chai healthy option infused cardamom cinnamon,hot green chai megaflask serves,infused healthy option,7,5
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,All American Veg Burger,249,"Double delight of a vegetable patty and potato patty served with onion rings, iceberg lettuce, gherkins, jalapeno; dressed with cheese mayo and burger mayo.",0,double delight vegetable patty potato patty served onion rings iceberg lettuce gherkins jalapeno dressed cheese mayo burger mayo,american veg burger,rings mayo patty,18,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Tandoori Chicken Sandwich,199,"Grilled sandwich with chopped onion, tandoori masala, shredded chicken, chopped coriander; dressed with cheese mayo, chili garlic sauce, tandoori mayo",1,grilled sandwich chopped onion tandoori masala shredded chicken chopped coriander dressed cheese mayo chili garlic sauce tandoori mayo,tandoori chicken sandwich,mayo tandoori chopped,18,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Peri Peri Chicken Sandwich,199,"Grilled sandwich with chopped onion, peri peri masala, shredded chicken, chopped coriander ; dressed with cheese mayo, chili garlic sauce, tandoori mayo",0,grilled sandwich chopped onion peri peri masala shredded chicken chopped coriander dressed cheese mayo chili garlic sauce tandoori mayo,peri peri chicken sandwich,mayo chopped peri,19,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Classic Chicken Sandwich,199,"Grilled sandwich with boiled shredded chicken, onion, fresh coriander leaves, gherkins, jalapeno, olives; dressed with classic mayonnaise, chili garlic sauce",1,grilled sandwich boiled shredded chicken onion fresh coriander leaves gherkins jalapeno olives dressed classic mayonnaise chili garlic sauce,classic chicken sandwich,gherkins mayonnaise olives,18,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Peri Peri Paneer Sandwich,185,"Grilled sandwich with chopped onion, chopped coriander, peri peri paneer cubes; dressed with cheese mayo, tandoori mayo & thousand island mayo",0,grilled sandwich chopped onion chopped coriander peri peri paneer cubes dressed cheese mayo tandoori mayo thousand island mayo,peri peri paneer sandwich,chopped peri mayo,18,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Tandoori Paneer Sandwich,185,"Grilled sandwich with chopped onion, chopped coriander, tandoori paneer cubes; dressed with cheese mayo, tandoori mayo & thousand island mayo",0,grilled sandwich chopped onion chopped coriander tandoori paneer cubes dressed cheese mayo tandoori mayo thousand island mayo,tandoori paneer sandwich,tandoori chopped mayo,17,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Cheese Corn Grilled Sandwich,145,"Grilled sandwich with sweet corn, chopped onion, chopped coriander, dressed with cheese mayo, thousand island mayo, chilli garlic sauce and cheese slice.",0,grilled sandwich sweet corn chopped onion chopped coriander dressed cheese mayo thousand island mayo chilli garlic sauce cheese slice,cheese corn grilled sandwich,mayo cheese chopped,19,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Sandwiches,Chicken Club Grilled Sandwich,275,"Double decker grilled sandwich with shredded chicken, onion, sweet corn, olives, jalapeno, scrambled egg; dressed with cheese mayo, chili garlic sauce, thousand island mayo.",0,double decker grilled sandwich shredded chicken onion sweet corn olives jalapeno scrambled egg dressed cheese mayo chili garlic sauce thousand island mayo,chicken club grilled sandwich,scrambled decker mayo,22,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Crunchy Paneer Burger,199,"Homemade paneer patty; fried to perfection, dressed with in-house blend of mayo and orange sauces, topped with fresh veggies.",1,homemade paneer patty fried perfection dressed house blend mayo orange sauces topped fresh veggies,crunchy paneer burger,homemade orange sauces,14,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Tandoori Zinger Chicken Burger,235,Tandoori Zinger Chicken Burger,0,tandoori zinger chicken burger,tandoori zinger chicken burger,tandoori burger zinger,4,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Double Crisp Cross Chicken Burger,355,"Double crispy fried chicken layered with special red sauce, topped with onion slices, iceberg lettuce; dressed with burger mayo, cheese mayo, cheese slice, gherkin and jalapeno.",0,double crispy fried chicken layered special red sauce topped onion slices iceberg lettuce dressed burger mayo cheese mayo cheese slice gherkin jalapeno,double crisp cross chicken burger,slices mayo cheese,22,5
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,All American Chicken Burger,345,"Double delight of a chicken zinger served with onion rings, iceberg lettuce, gherkins, jalapeno; dressed with special yellow mayo and tandoori mayo and cheese slice.",0,double delight chicken zinger served onion rings iceberg lettuce gherkins jalapeno dressed special yellow mayo tandoori mayo cheese slice,american chicken burger,zinger yellow mayo,19,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,All American Chicken Supreme Burger,325,"Double delight of a chicken patty served with onion rings, iceberg lettuce, gherkins, jalapeno; dressed with cheese mayo and burger mayo.",0,double delight chicken patty served onion rings iceberg lettuce gherkins jalapeno dressed cheese mayo burger mayo,american chicken supreme burger,gherkins rings mayo,16,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Peri Peri Chicken Burger,225,"Chicken slice marinated in in-house made peri peri sauce; grilled to perfection, dressed with blend of green sauce and mayo, topped with veggies",1,chicken slice marinated house peri peri sauce grilled perfection dressed blend green sauce mayo topped veggies,peri peri chicken burger,marinated sauce peri,16,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Tandoori Chicken Burger,225,"Chicken slice marinated in in-house made tandoori paste; grilled to perfection , dressed and topped with special green mayo , coleslaw, veggies",0,chicken slice marinated house tandoori paste grilled perfection dressed topped special green mayo coleslaw veggies,tandoori chicken burger,marinated coleslaw paste,15,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Zinger Chicken Burger,225,"Crispy chicken patty, dressed with thousand island sauce, topped with red onions and iceberg lettuce.",1,crispy chicken patty dressed thousand island sauce topped red onions iceberg lettuce,zinger chicken burger,island thousand onions,12,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Crisp Cross Chicken Burger,235,"Crispy fried chicken layered with special red sauce, topped with onion slices, iceberg lettuce; dressed with burger mayo, cheese mayo.",1,crispy fried chicken layered special red sauce topped onion slices iceberg lettuce dressed burger mayo cheese mayo,crisp cross chicken burger,fried slices mayo,17,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Chicken Supreme Burger,210,"Crispy chicken patty, topped with iceberg lettuce, jalapeno, gherkin, special creamy mayo",0,crispy chicken patty topped iceberg lettuce jalapeno gherkin special creamy mayo,chicken supreme burger,special jalapeno gherkin,11,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Egg Jalapeno Gherkin Burger,155,"Double egg omelette , dressed with chill garlic sauce, classic burger mayonnaise, topped with veggies, served in a toasted bun",0,double egg omelette dressed chill garlic sauce classic burger mayonnaise topped veggies served toasted bun,egg jalapeno gherkin burger,mayonnaise toasted chill,15,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Classic Paneer Wrap,235,"Crispy paneer patty, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, tandoori mayo.",0,crispy paneer patty iceberg lettuce onion wrapped flour tortilla dressed classic mayo tandoori mayo,classic paneer wrap,tortilla patty mayo,14,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Burger,Veggie Supreme Jalapeno Burger,155,"Crispy vegetable patty, topped with veggies, special creamy mayo",1,crispy vegetable patty topped veggies special creamy mayo,veggie supreme jalapeno burger,special veggies vegetable,8,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Tandoori Paneer Wrap,235,"Tandoori grilled paneer slice, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, tandoori mayo, chili garlic sauce.",0,tandoori grilled paneer slice iceberg lettuce onion wrapped flour tortilla dressed classic mayo tandoori mayo chili garlic sauce,tandoori paneer wrap,tortilla mayo tandoori,18,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Green Apple Mojito,155,A refreshing lemonade with green apple crush and lemon,0,refreshing lemonade green apple crush lemon,green apple mojito,lemonade crush apple,6,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Crispy Veg Wrap,175,"Crispy vegetable patty, iceberg lettuce, onion; wrapped in a flour tortilla, dressed with classic mayo, thousand island mayo.",0,crispy vegetable patty iceberg lettuce onion wrapped flour tortilla dressed classic mayo thousand island mayo,crispy veg wrap,thousand vegetable mayo,15,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Peri Peri Paneer Wrap,235,"Peri peri grilled paneer slice, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, tandoori mayo, chili garlic sauce.",0,peri peri grilled paneer slice iceberg lettuce onion wrapped flour tortilla dressed classic mayo tandoori mayo chili garlic sauce,peri peri paneer wrap,tortilla mayo peri,19,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Kitkat Oreo Blast,249,"A super thick chocolatey shake made with chocolate ice cream , kitkat chocolate, oreo cookies, milk & chocolate sauce",0,super chocolatey shake chocolate ice cream kitkat chocolate oreo cookies milk chocolate sauce,kitkat oreo blast,super kitkat chocolate,13,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Chocolate KitKat Blast,239,"A super thick chocolatey shake made with chocolate ice cream , kitkat chocolate, milk & chocolate sauce",0,super chocolatey shake chocolate ice cream kitkat chocolate milk chocolate sauce,chocolate kitkat blast,super kitkat chocolate,11,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Exotic Blackcurrant Shake,235,"Classic and thick shake made with vanilla ice cream, milk, blackcurrant crush",0,classic shake vanilla ice cream milk blackcurrant crush,exotic blackcurrant shake,vanilla crush blackcurrant,8,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Exotic Mango Shake,235,"Classic and thick shake made with vanilla ice cream, milk, mango crush",0,classic shake vanilla ice cream milk mango crush,exotic mango shake,shake vanilla crush,8,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Exotic Strawberry Shake,220,"Classic and thick shake made with vanilla ice cream, milk, strawberry crush",0,classic shake vanilla ice cream milk strawberry crush,exotic strawberry shake,vanilla crush strawberry,8,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Choco Mocha Frappe,220,A chocolatey version of our thick cold coffee frappe,0,chocolatey version cold coffee frappe,choco mocha frappe,chocolatey frappe version,5,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Blackcurrant Mojito,155,A refreshing lemonade with blackcurrant crush and lemon,0,refreshing lemonade blackcurrant crush lemon,blackcurrant mojito,lemonade crush blackcurrant,5,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Masala Mojito,155,"Classic lemonade with a twist of indian spices, made with freshly squeezed lemon juice",0,classic lemonade twist indian spices freshly squeezed lemon juice,masala mojito,indian lemonade squeezed,9,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Strawberry Mojito,155,A refreshing lemonade with strawberry crush and lemon,0,refreshing lemonade strawberry crush lemon,strawberry mojito,lemonade crush strawberry,5,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Chocolate Oreo Blast,235,"A super thick chocolatey shake made with chocolate ice cream , oreo cookies, milk & chocolate sauce",0,super chocolatey shake chocolate ice cream oreo cookies milk chocolate sauce,chocolate oreo blast,chocolatey super chocolate,11,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Mango Mojito,155,A refreshing lemonade with mango crush and lemon,0,refreshing lemonade mango crush lemon,mango mojito,mango lemonade crush,5,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Blue Curacao Mojito,155,A refreshing lemonade with monin blue curacao syrup and lemon.,0,refreshing lemonade monin blue curacao syrup lemon,blue curacao mojito,blue monin curacao,7,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Kala Khatta Mojito,155,"A refreshing lemonade with kala khatta syrup, lemon and indian spices",0,refreshing lemonade kala khatta syrup lemon indian spices,kala khatta mojito,syrup khatta kala,8,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Virgin Mojito,155,Classic lemonade made with freshly squeezed lemon juice and mint leaves,1,classic lemonade freshly squeezed lemon juice mint leaves,virgin mojito,juice lemonade squeezed,8,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Breakfast and Snacks,Peri Peri French Fries,145,Crispy french fries sprinkled with homemade peri peri masala.,1,crispy french fries sprinkled homemade peri peri masala,peri peri french fries,fries french peri,8,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Peri Peri Chicken Wrap,269,"Peri peri grilled chicken slice, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, tandoori mayo.",0,peri peri grilled chicken slice iceberg lettuce onion wrapped flour tortilla dressed classic mayo tandoori mayo,peri peri chicken wrap,tortilla mayo peri,16,4
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Tandoori Chicken Wrap,269,"Tandoori grilled chicken slice, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, tandoori mayo.",0,tandoori grilled chicken slice iceberg lettuce onion wrapped flour tortilla dressed classic mayo tandoori mayo,tandoori chicken wrap,tortilla mayo tandoori,15,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Zinger Chicken Wrap,269,"Crispy fried chicken breast, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, thousand island mayo.",1,crispy fried chicken breast iceberg lettuce onion wrapped flour tortilla dressed classic mayo thousand island mayo,zinger chicken wrap,fried breast mayo,16,3
1,Craving O Clock,Btm 2nd Stage,4.3,100,Cold Beverage,Guava Mojito,155,A refreshing lemonade with guava crush and lemon,0,refreshing lemonade guava crush lemon,guava mojito,lemonade crush guava,5,2
1,Craving O Clock,Btm 2nd Stage,4.3,100,Wraps,Egg Wrap,158,"Egg omelette, iceberg lettuce, onion; wrapped in a flour tortilla; dressed with classic mayo, chili garlic sauce.",0,egg omelette iceberg lettuce onion wrapped flour tortilla dressed classic mayo chili garlic sauce,egg wrap,tortilla chili egg,14,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Kesar Pista ,180,Royal delight in every bite! A rich and creamy scoop loaded with rich flavorful kesar and pieces of pista.,0,royal delight bite rich creamy scoop loaded rich flavorful kesar pieces pista,kesar pista,flavorful pista rich,12,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Cakes,Cassatta Cake [1000ml].,399,"A perfect cake for celebration! Creamy rainbow trio between crunchy cashew nuts, tutti frutti and soft cake.",0,perfect cake celebration creamy rainbow trio crunchy cashew nuts tutti frutti soft cake,cassatta cake,celebration trio cake,13,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Vanilla [Tub, 700ml]",145,Rich creamy vanilla dessert thats more vanilla-tasting than any vanilla you have ever tasted in all of vanillas entirety.,0,rich creamy vanilla dessert thats vanilla tasting vanilla tasted vanillas entirety,vanilla tub,tasting vanillas vanilla,11,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Alphonso Mango [Tub, 700ml]",170,Enjoy the delight of real  alphonso mango in a delicious creamy tub.  A fruit lover's ultimate delight!,0,enjoy delight real alphonso mango delicious creamy tub fruit lover ultimate delight,alphonso mango tub,enjoy ultimate delight,12,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Butterscotch [Tub, 700ml]",175,Creamy butterscotch tub loaded with chunks of caramel coated cashew nuts.,1,creamy butterscotch tub loaded chunks caramel coated cashew nuts,butterscotch tub,butterscotch caramel coated,9,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Tender Coconut [Tub, 500ml] ",229,Feel naturally refreshed with every bite. Creamy tub loaded with chunks of coconut in every scoop.,0,feel naturally refreshed bite creamy tub loaded chunks coconut scoop,tender coconut tub,bite refreshed coconut,10,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Oreo & Cream  [Tub, 700ml]",299,The Original Oreo Tub! Crunchy Oreo cookie chunks in rich creamy vanilla.,0,original oreo tub crunchy oreo cookie chunks rich creamy vanilla,oreo cream tub,cookie original oreo,10,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Creme Caramel [Tub, 700ml]",239,"Luxurious creme caramel, beautiful golden syrup and  chunks of choco cookies  in a creamy tub.",0,luxurious creme caramel beautiful golden syrup chunks choco cookies creamy tub,creme caramel tub,luxurious creme golden,11,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Darkly Divine Chocolate Sensation [Tub, 700ml]            ",239,A real chocolate indulgence made with rich cocoa. Loaded with choco chips & rich chocolate sauce in every creamy scoop.,1,real chocolate indulgence rich cocoa loaded choco chips rich chocolate sauce creamy scoop,darkly divine chocolate sensation tub,indulgence rich chocolate,13,5
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Choco Brownie Fudge,299,Rich chocolate tub  full of chunky brownie pieces and chocolate fudge.   A tub that will make a dark chocolate lover Rock N Roll.,0,rich chocolate tub chunky brownie pieces chocolate fudge tub dark chocolate lover rock roll,choco brownie fudge,chunky tub chocolate,14,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Cadbury Crackle ,349,A Cadbury lover's delight! Cadbury Crackle chunks in a rich creamy chocolate tub with swirls of rich chocolate sauce. A perfect partner for celebrations!,0,cadbury lover delight cadbury crackle chunks rich creamy chocolate tub swirls rich chocolate sauce perfect partner celebrations,cadbury crackle,rich chocolate cadbury,17,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Cornetto Black Forest [110ml],65,Cornetto Black Forest [110ml],0,cornetto black forest,cornetto black forest,black forest cornetto,3,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Chocolate ,145,Finest chocolate scoop made with rich cocoa. So rich & chocolatey that will make you go Choco Doodle Do.,0,finest chocolate scoop rich cocoa rich chocolatey choco doodle,chocolate,choco doodle rich,9,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,"Nice Fruit & Nut [Tub, 700ml]",239,"A dry fruit lover's paradise! Crunchy cashew nuts, almond and delicious raisins in every bite of creamy scoop.",0,dry fruit lover paradise crunchy cashew nuts almond delicious raisins bite creamy scoop,nice fruit nut tub,almond paradise dry,13,4
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Tutti Frutti ,150,Rich creamy scoop loaded with tiny bites of tutti fruitty.,0,rich creamy scoop loaded tiny bites tutti fruitty,tutti frutti,tiny fruitty bites,8,2
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Oreo and Cream Cup,60,Crunchy Oreo cookie chunks with rich and creamy vanilla in a cup.,1,crunchy oreo cookie chunks rich creamy vanilla cup,oreo cream cup,vanilla oreo cookie,8,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Mango X 2,300,Mango X 2,0,mango,mango,fever zinger mango,1,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Oreo X 2,350,Oreo X 2,0,oreo,oreo,fight zinger oreo,1,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Kulfi X 2,360,Kulfi X 2,0,kulfi,kulfi,fight zinger kulfi,1,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Butterscotch X 2,290,Butterscotch X 2,0,butterscotch,butterscotch,filled zinger butterscotch,1,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Vanilla X 2,240,Vanilla X 2,0,vanilla,vanilla,fight zinger vanilla,1,1
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Cornetto Double Chocolate  ,40,"A yummilicious duo of milk and dark chocolate topped with chocolate sauce, chocochips in a crunchy waffle cone.",0,yummilicious duo milk dark chocolate topped chocolate sauce chocochips crunchy waffle cone,cornetto double chocolate,cone chocochips chocolate,12,3
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Magnum Almond  Ice Cream,90,"Expertly crafted ice cream with Madagascar vanilla, crunchy Australian almonds and Belgian chocolate.",1,expertly crafted ice cream madagascar vanilla crunchy australian almonds belgian chocolate,magnum almond ice cream,expertly australian madagascar,11,4
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Magnum Brownie Ice Cream ,90,"Expertly crafted ice cream with brownie flavour, crunchy cashew and Belgian chocolate.",1,expertly crafted ice cream brownie flavour crunchy cashew belgian chocolate,magnum brownie ice cream,crafted brownie expertly,10,4
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Magnum Chocolate Truffle Ice Cream,80,Rich chocolate ice cream with truffle sauce wrapped in thick Belgian chocolate.,0,rich chocolate ice cream truffle sauce wrapped belgian chocolate,magnum chocolate truffle ice cream,belgian truffle chocolate,9,5
2,Kwality Walls Frozen Dessert and Ice Cream Shop,Btm 2nd Stage,4.3,100,Icecream,Tender Coconut Cup ,50,Feel naturally refreshed with every bite. Creamy cup loaded with chunks of coconut.,1,feel naturally refreshed bite creamy cup loaded chunks coconut,tender coconut cup,bite coconut refreshed,9,3
